beer_name,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv,beer_style,brewery_name,review_count,style_embed
20th Anniversary ESB,3.9583333333333335,3.875,3.875,4.041666666666667,4.0,5.1,Extra Special / Strong Bitter (ESB),Goose Island Beer Co.,12,0.13803312182426453
20th Anniversary Pilsner,4.1647727272727275,3.914772727272727,3.909090909090909,3.8806818181818183,3.977272727272727,5.0,Czech Pilsener,Abita Brewing Co.,88,0.6284887790679932
20th Anniversary Tripel (Aged In Bourbon Barrels For 10 Months),3.5,3.3333333333333335,4.0,3.5,3.5,10.5,Tripel,Karl Strauss Brewing Company,3,0.4301151633262634
20th Street Green Hop Ale,4.090909090909091,4.136363636363637,4.136363636363637,3.909090909090909,4.181818181818182,5.2155555555555555,American Pale Ale (APA),Sierra Nevada Brewing Co.,11,-0.3648636043071747
20th Street Pale Ale - Citra,3.75,3.75,4.0,3.75,3.75,5.2155555555555555,American Pale Ale (APA),Sierra Nevada Brewing Co.,4,-0.3648636043071747
21 Bones Salute ESB,4.5,4.0,4.0,4.0,4.5,5.1,Extra Special / Strong Bitter (ESB),Cambridge Brewing Company,1,0.13803312182426453
215 Pale Ale,3.75,3.5,3.75,3.75,4.0,6.0,Belgian Pale Ale,Southern Tier Brewing Company,2,-0.17921850085258484
216,3.5,3.5,3.5,3.5,4.0,7.5,American Double / Imperial Pilsner,Skagit River Brewery,1,0.27285969257354736
21st Amendment,4.4,4.1,3.9,4.4,4.5,3.2,American Pale Ale (APA),Court Avenue Brewing Company,5,-0.3648636043071747
21st Anniversary Belgian Strong Ale Aged With Old Vine Zin Grapes,3.757142857142857,3.8714285714285714,3.8714285714285714,3.9714285714285715,3.8857142857142857,10.4,Belgian Strong Dark Ale,Karl Strauss Brewing Company,35,-0.16589781641960144
21st Anniversary ESB,4.0,4.25,4.0,4.0,4.25,6.8,Extra Special / Strong Bitter (ESB),Goose Island Beer Co.,2,0.13803312182426453
21st Anniversary Fresh Hop Pale Ale,4.0588235294117645,3.985294117647059,4.088235294117647,3.9779411764705883,4.029411764705882,7.4,American Pale Ale (APA),Boulevard Brewing Co.,68,-0.3648636043071747
22 Bines Blonde IPA - Beer Camp #9,4.5,4.0,4.0,4.0,4.0,5.8,American Blonde Ale,Sierra Nevada Brewing Co.,2,-0.2778026759624481
22nd Anniversary Pale Ale,4.0,4.0,4.0,4.0,4.5,5.5,American Pale Ale (APA),Goose Island Beer Co.,1,-0.3648636043071747
22nd Anniversary Vanilla Imperial Stout,3.73728813559322,3.7457627118644066,3.6779661016949152,3.559322033898305,3.7966101694915255,9.0,American Double / Imperial Stout,Karl Strauss Brewing Company,59,-0.21776488423347473
23rd Anniversary Ale,3.6666666666666665,3.75,3.8333333333333335,3.8333333333333335,3.4166666666666665,5.3,American Pale Ale (APA),Goose Island Beer Co.,6,-0.3648636043071747
24 Carats,3.5,4.0,4.0,4.0,4.0,8.0,Belgian Strong Pale Ale,Mother Earth Brew Co.,1,-0.18522727489471436
24 K,4.0,4.0,3.5,3.5,3.5,4.6,American Blonde Ale,Brewfist,1,-0.2778026759624481
25 Belgian Dubbel Style Anniversary Ale,3.8333333333333335,3.6666666666666665,3.625,3.5833333333333335,3.75,8.0,Dubbel,Hale's Ales Brewery & Pub,12,0.40801912546157837
25 To One W/ Cocoa Nibs,3.75,4.0,3.75,3.75,3.75,8.4,Belgian Strong Dark Ale,Stillwater Artisanal Ales,2,-0.16589781641960144
250th Anniversary 80 Schilling Scottish Ale,4.25,3.75,4.0,4.0,3.75,5.26,Scottish Ale,Vintage 50 Restaurant And Brew Lounge,2,-0.2322547733783722
25th Anniversary Sour (Bourbon Barrel Aged),3.25,3.0,3.0,3.5,3.0,8.0,American Wild Ale,Triple Rock Brewery & Alehouse,2,-0.33344998955726624
25th Anniversary Sour (Pinot Noir And Bourbon Barrel Aged),2.5,2.5,4.0,3.5,3.0,8.5,American Wild Ale,Triple Rock Brewery & Alehouse,1,-0.33344998955726624
25th Anniversary Vanilla Doubledog,3.5346534653465347,3.5,3.881188118811881,3.48019801980198,3.5445544554455446,7.0,American Strong Ale,Abita Brewing Co.,101,-0.3154928982257843
26th Anniversary Ale,4.5,4.0,4.0,4.0,4.0,5.2155555555555555,American Pale Ale (APA),Hillsdale Brewery & Public House (McMenamins),1,-0.3648636043071747
28 Pale Ale,3.6666666666666665,3.75,3.4166666666666665,3.4166666666666665,3.6666666666666665,4.8,American Pale Ale (APA),Burleigh Brewing Co.,6,-0.3648636043071747
285 Gridlock ESB,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.8333333333333335,4.0,5.0,Extra Special / Strong Bitter (ESB),Five Seasons Prado,3,0.13803312182426453
2X Chocolate Porter,3.5,3.4285714285714284,4.214285714285714,3.357142857142857,3.5714285714285716,7.0,American Porter,Stoudts Brewing Co.,7,0.21495984494686127
2X Stout,3.575,3.45,3.7,3.75,3.7,7.5,Milk / Sweet Stout,Southern Tier Brewing Company,20,-0.160580575466156
2XIPA,4.077247191011236,4.021067415730337,3.916432584269663,3.956460674157303,4.044241573033708,8.2,American Double / Imperial IPA,Southern Tier Brewing Company,712,-0.2876265347003937
2e Anniversaire,3.5,4.0,3.5,3.0,3.5,7.6,American Double / Imperial Stout,Brasserie Dunham,1,-0.21776482462882996
2nd Anniversary,3.5,3.0,3.0,2.0,4.0,12.56,American Strong Ale,Bandwagon Brew Pub,1,-0.3154928982257843
2nd Anniversary Ale,4.5,4.0,4.0,4.0,4.0,9.2,Belgian IPA,Kern River Brewing Company,1,-0.09316614270210266
2nd Anniversary Double IPA,3.8306878306878307,4.137566137566138,3.878306878306878,3.857142857142857,4.044973544973545,9.5,American Double / Imperial IPA,Port Brewing Company / Pizza Port,189,-0.2876265347003937
2x Ultra IPA,4.1,3.6,4.2,4.2,4.3,9.0,American Double / Imperial IPA,Titanic Brewing Company,5,-0.2876265347003937
2x4,4.0,3.75,3.75,3.75,4.0,8.0,American Strong Ale,Double Mountain Brewery & Taproom,2,-0.3154928982257843
2x4 Ale,4.166666666666667,4.166666666666667,4.0,4.25,4.25,9.6,Belgian Strong Dark Ale,Sierra Nevada Brewing Co.,6,-0.16589781641960144
2x4 IPA,3.375,3.6,3.775,3.525,3.45,7.0,American IPA,Bavarian Barbarian Brewing Company,20,-0.28257158398628235
2° Below Winter Ale,3.734622144112478,3.6555360281195077,3.8488576449912126,3.6054481546572936,3.6449912126537787,6.6,Extra Special / Strong Bitter (ESB),New Belgium Brewing,569,0.13803312182426453
2½ Anniversary Ale,4.0,4.0,3.5,4.0,4.0,5.0,Smoked Beer,Dead Frog Brewing,1,0.0705898255109787
3 Coins Irish Dark,3.0,3.0,3.5,3.25,3.25,7.3,Irish Red Ale,McCallum Brewery,2,-0.23761996626853943
3 Coins Malt Lager,3.0,3.0,3.0,2.6666666666666665,2.5,5.0,American Adjunct Lager,McCallum Brewery,3,0.043954282999038696
3 Coins Riva,4.0,4.0,3.5,3.0,3.5,4.8,Witbier,McCallum Brewery,1,0.44524097442626953
3 Cordilleras Mestiza,4.0,4.0,4.0,4.0,4.5,5.2155555555555555,American Pale Ale (APA),3 Cordilleras,1,-0.3648636043071747
3 Fields Harvest Ale,3.642857142857143,3.9285714285714284,4.0,3.5714285714285716,3.7857142857142856,6.4,American Pale Ale (APA),Garrison Brewing Company,7,-0.3648636043071747
3 French Hens,3.7393364928909953,3.890995260663507,3.876777251184834,3.8033175355450237,3.8317535545023698,10.0,Belgian Strong Dark Ale,The Bruery,211,-0.16589781641960144
3 Judges Barleywine,3.27027027027027,3.810810810810811,3.175675675675676,3.4054054054054053,3.72972972972973,11.0,English Barleywine,New England Brewing Co.,37,0.0043510496616363525
3 Kings Celebration Ale,4.0,3.5,4.0,3.5,3.5,5.5,Winter Warmer,Franciscan Well Micro Brewery,1,0.2362152636051178
3 Schteng,3.5,3.75,3.25,3.5,3.25,6.0,Belgian Strong Dark Ale,Brasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),2,-0.16589781641960144
3 Sheets,3.75,3.75,3.9375,3.6875,3.75,10.5,American Double / Imperial IPA,Leech Lake Brewing Company,8,-0.2876265347003937
3 Sheets Barleywine,3.85,3.75,4.0,3.9,3.9,9.5,American Barleywine,Ballast Point Brewing Company,10,-0.10246458649635315
3 Weiss Men,2.75,2.75,2.5,2.75,2.75,5.0200000000000005,Hefeweizen,James Squire Brewhouse / Portland Hotel,2,0.6190725564956665
3-R Belgian,4.5,4.5,4.0,4.5,5.0,6.2,American Amber / Red Ale,Bear Republic Brewing Co.,1,-0.3161865174770355
30 E Lode,4.5,4.5,4.0,5.0,4.5,13.0,English Barleywine,Birrificio Le Baladin,2,0.0043510496616363525
300,4.5,4.0,4.0,4.0,4.5,5.0,American Pale Ale (APA),Block 15 Brewery & Restaurant,1,-0.3648636043071747
303AD,4.25,3.25,3.75,4.0,3.5,4.0,English Pale Ale,Hook Norton Brewery Co. Ltd.,2,-0.2627007067203522
30th Anniversary - Fritz And Ken's Ale,4.1193910256410255,4.034455128205129,4.471153846153846,4.247596153846154,4.217948717948718,9.2,American Double / Imperial Stout,Sierra Nevada Brewing Co.,624,-0.21776482462882996
30th Anniversary - Fritz And Ken's Ale Bourbon Barrel Aged,4.3,4.1,4.2,4.3,4.1,9.239999999999998,American Double / Imperial Stout,Sierra Nevada Brewing Co.,5,-0.21776488423347473
30th Anniversary - Grand Cru,4.127314814814815,4.045138888888889,4.3657407407407405,4.136574074074074,4.225694444444445,9.2,American Strong Ale,Sierra Nevada Brewing Co.,432,-0.3154928982257843
30th Anniversary - Jack & Ken's Ale,4.008042895442359,3.9664879356568363,4.297587131367292,4.10455764075067,4.128686327077748,10.2,American Barleywine,Sierra Nevada Brewing Co.,373,-0.10246458649635315
"30th Anniversary- Charlie, Fred And Ken's Bock",3.94392523364486,3.8068535825545173,4.054517133956386,3.9501557632398754,3.953271028037383,8.3,Maibock / Helles Bock,Sierra Nevada Brewing Co.,321,0.46534162759780884
30th Street Pale Ale,4.109375,4.140625,3.890625,3.90625,4.078125,6.0,American Pale Ale (APA),Green Flash Brewing Co.,32,-0.3648636043071747
31,4.0,4.0,2.5,3.5,4.0,5.1,Munich Dunkel Lager,DuClaw Brewing Co.,1,0.2676950991153717
312 Urban Wheat,3.74031007751938,3.297674418604651,3.4906976744186045,3.5054263565891475,3.449612403100775,4.2,American Pale Wheat Ale,Goose Island Beer Co.,645,-0.30808117985725403
364 IPA,3.5,3.5,3.5,3.0,3.0,7.5,American IPA,E.J. Phair Brewing Company,1,-0.28257158398628235
36th Anniversary Ale,4.25,3.75,3.75,4.0,4.25,6.26,Belgian Dark Ale,Bull & Bush Pub & Brewery,2,-0.16723307967185974
37th Suitcase,4.0,4.0,3.5,3.5,3.5,7.040000000000001,Saison / Farmhouse Ale,Bull & Bush Pub & Brewery,1,-0.23191258311271667
3Tail,3.875,3.9583333333333335,4.125,4.0,3.875,9.9,Belgian Strong Pale Ale,Freetail Brewing Company,12,-0.18522727489471436
3X IPA,5.0,4.0,4.0,5.0,4.5,9.2,American Double / Imperial IPA,Speakeasy Ales & Lagers,1,-0.2876265347003937
3rd Anniversaire,2.6666666666666665,3.0,3.1666666666666665,3.0,3.0,8.2,Belgian Strong Pale Ale,Brasserie Dunham,3,-0.18522727489471436
3rd Anniversary Ale,3.625,3.875,4.125,3.9375,3.75,9.4,Tripel,Kern River Brewing Company,8,0.4301151633262634
3rd Anniversary Double IPA,3.573943661971831,3.8556338028169015,3.890845070422535,3.767605633802817,3.788732394366197,10.0,American Double / Imperial IPA,Port Brewing Company / Pizza Port,142,-0.2876265347003937
3rd Eye Triple,3.5,4.25,3.75,4.0,3.75,9.8,Tripel,Pittsfield Brew Works,2,0.4301151633262634
3x Chocolate Stout,3.5,4.5,4.0,2.0,4.0,5.0,American Stout,Farside Brew Pub,1,-0.22222724556922913
4 Calling Birds,3.7672413793103448,3.9224137931034484,3.8448275862068964,3.8405172413793105,3.8060344827586206,11.0,Belgian Strong Dark Ale,The Bruery,116,-0.16589781641960144
4 Pines Dry Stout,3.8846153846153846,3.8076923076923075,3.8846153846153846,3.8076923076923075,3.923076923076923,5.1,Irish Dry Stout,4 Pines Brewing Company,13,-0.13754349946975708
4 Pines Dunkelweizen,3.5,4.0,4.0,2.5,3.5,6.220000000000001,Dunkelweizen,4 Pines Brewing Company,1,0.5173115134239197
4 Pines ESB,3.6,2.9,4.0,3.5,3.4,5.6,Extra Special / Strong Bitter (ESB),4 Pines Brewing Company,5,0.13803312182426453
4 Pines German Pilsener,3.0,3.0,3.0,2.5,3.5,4.98,German Pilsener,4 Pines Brewing Company,1,0.5836557149887085
4 Pines Hefeweizen,3.5714285714285716,3.7142857142857144,3.642857142857143,3.5714285714285716,3.2857142857142856,5.2,Hefeweizen,4 Pines Brewing Company,7,0.6190725564956665
4 Pines IPA,3.5,4.0,3.5,3.0,3.5,4.5,English India Pale Ale (IPA),4 Pines Brewing Company,1,-0.2707068622112274
4 Pines Kolsch,3.5625,3.40625,3.6875,3.5,3.5,4.7,Kölsch,4 Pines Brewing Company,16,0.5499070882797241
4 Pines Kristalweizen,3.5,4.0,4.0,3.5,3.0,5.29,Kristalweizen,4 Pines Brewing Company,1,0.5359965562820435
4 Pines Märzen,4.0,3.5,3.0,3.5,4.0,5.94,Märzen / Oktoberfest,4 Pines Brewing Company,1,0.37413153052330017
4 Pines Pale Ale,3.7,3.7,3.85,3.65,3.5,5.1,American Pale Ale (APA),4 Pines Brewing Company,10,-0.3648636043071747
4 Pines Wee Heavy,3.8333333333333335,3.6666666666666665,4.0,3.6666666666666665,4.166666666666667,7.8,Scotch Ale / Wee Heavy,4 Pines Brewing Company,3,-0.21013888716697693
4 The Love Of Peat,3.5,3.5,4.0,4.0,4.0,7.7,Scotch Ale / Wee Heavy,BJ's Restaurant & Brewhouse,1,-0.21013888716697693
4.1 Täyteläinen Kevyt Olut,2.0,2.0,2.5,2.0,2.0,4.1,Light Lager,Oy Sinebrychoff Ab,1,0.08549386262893677
400 Jahre Ustersbacher Bier,4.5,3.0,3.0,4.5,3.5,5.5,Munich Helles Lager,Brauerei Ustersbach,1,0.29436808824539185
40th Anniversary Wheatwine,4.25,4.25,4.0,4.25,4.5,10.959999999999999,Wheatwine,Bull & Bush Pub & Brewery,2,0.09056639671325684
420 India Pale Ale,3.8,3.5,3.7,3.7,3.6,6.1,American IPA,Sunday River Brewing Co.,5,-0.28257158398628235
420 Red,4.0,3.5,3.5,4.0,3.5,5.84,American Amber / Red Ale,Brewbakers,1,-0.3161865174770355
420.2407 Smoked IPA,4.0,4.5,4.0,4.0,4.5,6.12,Smoked Beer,Fremont Brewing Company,1,0.0705898255109787
422 Pale Wheat Ale,3.6952789699570814,3.328326180257511,3.369098712446352,3.4914163090128754,3.4098712446351933,5.8,American Pale Wheat Ale,Southern Tier Brewing Company,233,-0.30808117985725403
44 IPA,4.5,4.5,4.0,4.0,4.5,6.1,American IPA,Snipes Mountain Microbrewery & Restaurant,1,-0.28257158398628235
44 Magnum,4.2,4.35,4.0,4.05,4.25,10.879999999999999,American Double / Imperial IPA,Flour City Brewing Co.,10,-0.2876265347003937
440 Pepper Smoker,4.5,4.416666666666667,4.166666666666667,4.0,4.5,5.599999999999999,Chile Beer,Original Gravity Brewing Company,6,-0.06555026769638062
46'er Pale Ale,3.6346153846153846,3.418269230769231,3.6538461538461537,3.4903846153846154,3.5576923076923075,6.0,English Pale Ale,Lake Placid Craft Brewing Company,104,-0.2627007067203522
47º North IPA,3.75,4.125,4.0,3.625,3.625,7.0,English India Pale Ale (IPA),Leech Lake Brewing Company,4,-0.2707068622112274
4GA,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,5.2,English Dark Mild Ale,Red Star Brewery & Grill,3,-0.23968401551246643
4Shadow,3.9285714285714284,4.214285714285714,3.7857142857142856,3.9285714285714284,3.9285714285714284,7.0,Smoked Beer,Freetail Brewing Company,7,0.0705898255109787
4e Anniversaire,3.5,3.5,3.0,3.5,3.5,7.5,Belgian Strong Pale Ale,Brasserie Dunham,2,-0.18522727489471436
4th Anniversary Ale,3.5416666666666665,3.4583333333333335,3.5,3.5,3.5833333333333335,6.2,Belgian Pale Ale,Kern River Brewing Company,12,-0.17921850085258484
4th Anniversary Double IPA,3.395348837209302,3.872093023255814,3.616279069767442,3.4011627906976742,3.63953488372093,10.0,American Double / Imperial IPA,Port Brewing Company / Pizza Port,86,-0.2876265347003937
4th Anniversary Oak Aged Imperial Porter,3.5833333333333335,3.9166666666666665,4.0,3.5,3.6666666666666665,8.0,American Porter,Bridge Road Brewers,6,0.21495984494686127
4x4 Ale (15th Anniversary),3.9,3.75,3.8,3.9,3.7,6.1,American IPA,Rogue Ales,10,-0.28257158398628235
5 Borough,4.25,4.125,4.0,4.125,4.25,7.0,Belgian Pale Ale,Southern Tier Brewing Company,4,-0.17921850085258484
5 Day IPA,3.936734693877551,3.763265306122449,3.836734693877551,3.7285714285714286,3.7755102040816326,6.1,American IPA,O'Fallon Brewery,245,-0.28257158398628235
5 De Mayo,4.25,4.25,4.25,4.0,4.5,7.0,English Strong Ale,Beer Factory,2,-0.20866408944129944
5 Golden Rings Wassail,4.5,4.0,4.5,4.5,4.5,10.0,Herbed / Spiced Beer,Five Seasons North,1,0.009793311357498169
5 Lamps Lager,4.0,3.5,3.5,3.5,4.0,5.039999999999999,Czech Pilsener,Tommyknocker Brewery,1,0.6284887790679932
5 Lizard,3.5555555555555554,3.4444444444444446,3.5555555555555554,3.611111111111111,3.611111111111111,4.3,Witbier,5 Rabbit Cerveceria,9,0.44524097442626953
5 Malt Ale,3.8333333333333335,4.166666666666667,4.333333333333333,4.0,4.166666666666667,4.96,American Pale Lager,Carlyle Brewing Company,3,-0.09554329514503479
5 Rabbit,3.125,3.125,3.625,3.25,3.125,5.3,American Blonde Ale,5 Rabbit Cerveceria,4,-0.2778026759624481
5 Vulture,3.727272727272727,3.8181818181818183,3.8181818181818183,3.727272727272727,3.8181818181818183,6.4,Chile Beer,5 Rabbit Cerveceria,11,-0.06555026769638062
"5,0 Original",4.0,4.0,4.5,3.25,3.5,5.0,German Pilsener,Feldschloesschen AG,2,0.5836557149887085
"5,0 Original Pils",2.75,3.5,4.25,3.25,2.5,5.0,German Pilsener,Feldschlösschen AG,2,0.5836557149887085
"5,0 Weizen",3.5,3.0,4.0,3.0,3.0,5.0,Hefeweizen,Feldschloesschen AG,1,0.6190725564956665
50 CAT IPA,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.8333333333333335,3.3333333333333335,6.1,American IPA,Vintage 50 Restaurant And Brew Lounge,3,-0.28257158398628235
500 Pale,4.0,4.0,4.0,4.0,4.5,5.2155555555555555,American Pale Ale (APA),Orlando Brewing Partners,1,-0.3648636043071747
509 Style,4.166666666666667,3.5,3.8333333333333335,3.7777777777777777,3.7777777777777777,5.0,American Pale Ale (APA),Iron Horse Brewery,9,-0.3648636043071747
529,4.111111111111111,3.962962962962963,3.9074074074074074,3.9814814814814814,4.092592592592593,7.15,Flanders Oud Bruin,Squatters Pub Brewery,27,0.36244088411331177
541 Lager,3.5,3.5,4.0,3.5,3.5,4.96,American Pale Lager,Hop Valley Brewing Company,1,-0.09554329514503479
547 Haight,4.023809523809524,4.095238095238095,4.142857142857143,4.214285714285714,4.166666666666667,10.0,American Strong Ale,Port Brewing Company / Pizza Port,21,-0.3154928982257843
57 Wild,4.071428571428571,3.7857142857142856,3.642857142857143,3.8214285714285716,3.892857142857143,6.5,American Wild Ale,The Bruery,14,-0.33344998955726624
5:02 Amber,4.0,3.5,4.0,4.0,4.5,5.82,American Amber / Red Ale,Wichita Brewing Co. & Pizzeria,1,-0.3161865174770355
5th Anniversary,3.970149253731343,4.052238805970149,4.208955223880597,3.9477611940298507,3.9925373134328357,10.0,American Double / Imperial IPA,Port Brewing Company / Pizza Port,67,-0.2876265347003937
5th Anniversary Ale,4.413043478260869,4.391304347826087,4.315217391304348,4.173913043478261,4.445652173913044,8.08695652173913,American Double / Imperial IPA,Kern River Brewing Company,46,-0.2876265347003937
5th Dimension Tripel,3.25,3.0,4.0,3.5,3.75,9.4,Tripel,C.B. & Potts,2,0.4301151633262634
5th Element,4.074074074074074,3.9814814814814814,4.12962962962963,4.055555555555555,4.092592592592593,6.75,American Wild Ale,Squatters Pub Brewery,27,-0.33344998955726624
6 Vs. 44 English Pale Ale,3.5,4.0,3.5,3.5,4.0,5.0,English Pale Ale,John Harvard's Brewery & Ale House,1,-0.2627007067203522
60 Schilling Scottish Ale,4.5,3.5,3.5,4.0,4.5,4.6,Scottish Ale,Harmon Restaurant & Brewery,1,-0.2322547733783722
606 Ale,3.8783783783783785,3.6621621621621623,3.608108108108108,3.6216216216216215,3.7162162162162162,5.4,English India Pale Ale (IPA),Paddock Wood Brewing Co.,37,-0.2707068622112274
62 Pilsner,2.125,2.2916666666666665,3.0,2.5833333333333335,1.9583333333333333,5.0,German Pilsener,Coopers Brewery Limited,12,0.5836557149887085
6288 Stout,3.8333333333333335,3.5238095238095237,3.7976190476190474,3.630952380952381,3.7261904761904763,5.9,American Stout,Tuckerman Brewing Co.,42,-0.22222724556922913
668 The Neighbor Of The Beast,3.915929203539823,3.938053097345133,4.013274336283186,3.9513274336283186,3.9690265486725664,9.0,Belgian Strong Pale Ale,New England Brewing Co.,113,-0.18522727489471436
668 The Neighbor Of The Beast (Oak Aged),4.0,4.5,4.0,4.5,4.0,9.5,Belgian Strong Pale Ale,New England Brewing Co.,1,-0.18522727489471436
69 Munich Lager,3.5,4.5,4.0,4.0,4.0,6.3,Munich Dunkel Lager,New Old Lompoc Brewery,1,0.2676950991153717
6:56 (2010),4.066666666666666,3.933333333333333,4.166666666666667,4.433333333333334,4.166666666666667,15.0,American Black Ale,Element Brewing Company,15,-0.33364155888557434
6:56 (2011),4.0,4.0,4.0,4.25,4.0,13.0,American Amber / Red Ale,Element Brewing Company,2,-0.3161865174770355
6X,3.441860465116279,3.372093023255814,3.627906976744186,3.4186046511627906,3.453488372093023,4.3,English Pale Ale,Wadworth and Company Ltd.,43,-0.2627007067203522
6am Stout,4.0,3.5,4.0,4.0,4.0,7.5,Milk / Sweet Stout,Flat Tail Brewing,1,-0.160580575466156
6ième Soir,4.045454545454546,3.909090909090909,4.045454545454546,4.0,4.0,8.5,American Double / Imperial Pilsner,Brasserie Dieu Du Ciel,11,0.27285969257354736
6th Sense,2.5,2.5,3.0,4.0,2.5,6.0,English Strong Ale,Castle Eden & Camerons Brewing Company Ltd,1,-0.20866408944129944
7 Beauties Rye,4.166666666666667,3.8333333333333335,4.0,4.333333333333333,3.8333333333333335,4.8,Rye Beer,The Brewer's Art,3,-0.07809102535247803
7 Fity,4.5,3.5,4.0,4.0,3.5,5.5,English Pale Ale,Triple Rock Brewery & Alehouse,1,-0.2627007067203522
7 Threads Symposium Ale,3.6666666666666665,3.3333333333333335,3.9444444444444446,3.5,3.5555555555555554,6.8,American Porter,Stoudts Brewing Co.,9,0.21495984494686127
7-Hop Imperial I.P.A.,4.0,4.5,4.0,4.0,4.5,8.4,American Double / Imperial IPA,North Country Brewing,1,-0.2876265347003937
70 SchillingBridge,3.1666666666666665,3.3333333333333335,3.5,2.6666666666666665,3.1666666666666665,5.26,Scottish Ale,SchillingBridge Winery & Microbrewery,3,-0.2322547733783722
707 Wet Hop Pale Ale,4.0,3.75,3.25,3.75,4.0,5.3,American Pale Ale (APA),Dempsey's Restaurant And Brewery,2,-0.3648636043071747
